Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
9.75047632,56.7553991,9.30436222,55.71874186,1,194,118.65,27239,5157=>3871
9.86775161,55.92840987,9.99999312,55.92744303,1,91,8.25,22407,5623=>3728
9.21998851,56.79001184,9.02754383,56.82667681,1,289,12.42,22573,5190=>2963
8.80276239,55.40369148,8.79073935,55.41670096,1,332,1.64,27223,5972=>914
9.96726663,56.19891774,10.57176875,55.84903122,1,136,54.14,27033,3522=>1579
9.96726663,56.19891774,10.55290497,55.96474501,1,125,44.75,27016,3522=>825
9.96726663,56.19891774,10.59139922,55.83257606,1,136,56.31,27032,3522=>4610
9.96726663,56.19891774,10.64140852,55.86326329,1,131,56.16,27251,3522=>1583
9.96726663,56.19891774,10.07438221,56.10765887,1,147,12.14,27267,3522=>3540
9.96726663,56.19891774,9.8614429,55.97300374,1,195,25.99,27528,3522=>3690
9.96726663,56.19891774,10.03609583,56.08668184,1,161,13.2,27249,3522=>3578
9.96726663,56.19891774,10.0579747,56.12560055,1,145,9.91,27953,3522=>3539
9.28668351,56.90872247,9.21998851,56.79001184,1,197,13.82,22255,5201=>2840
9.91748665,56.50453131,9.57362711,56.53268589,2,279,21.35,"22257 22508","5283=>3095 5283=>3095"
9.91748665,56.50453131,9.40682962,56.55223769,2,280,31.8,"22525 22561","5283=>3061 5283=>3061"
9.91748665,56.50453131,10.27140358,56.52008274,1,85,21.81,22511,5283=>912
9.91748665,56.50453131,9.55500834,56.60806766,1,298,25.05,22563,5283=>3043
9.01342881,56.66903046,9.93214951,57.04020941,1,53,69.53,28518,5216=>27
9.3617377,56.71405477,9.2363639,56.69459991,1,254,7.96,28698,5275=>452
9.32137834,55.77096642,9.271131,55.769331,1,267,3.15,22289,3858=>1087
9.55676757,56.55599601,9.55500834,56.60806766,1,359,5.8,22337,5281=>3043
9.48690535,56.43894474,9.49686839,56.41942697,1,164,2.26,22301,5288=>926
9.82062771,56.53635848,9.85316849,56.58423344,1,21,5.69,22512,5309=>3277
9.49686839,56.41942697,9.43281814,56.44333188,1,304,4.76,22621,5316=>208
9.49686839,56.41942697,9.659257,56.371311,1,118,11.35,22352,5316=>199
9.49686839,56.41942697,9.08690669,56.51416017,1,293,27.33,28696,5316=>1092
9.49686839,56.41942697,9.97517409,56.69650549,1,43,42.57,22495,5316=>2763
9.49686839,56.41942697,9.54037982,56.45510207,1,34,4.79,22352,5316=>455
9.49686839,56.41942697,9.507208,56.363111,1,174,6.3,22252,5316=>187
9.49686839,56.41942697,9.496307,56.417557,1,189,0.21,22256,5316=>67
8.2237962,56.56018322,8.17082473,56.54652613,1,245,3.59,22320,5771=>4000
8.60045399,55.87516419,8.4446389,55.90317791,1,288,10.21,22290,5879=>719
8.60045399,55.87516419,8.42013036,55.42077137,1,193,51.84,22639,5880=>4276
9.38319082,55.70244629,9.9973083,56.57504773,1,21,104.34,22629,5704=>3290
9.67798469,56.42303473,9.66364638,56.22223224,1,182,22.37,22608,6460=>3198
9.67798469,56.42303473,9.12831637,56.70268186,1,313,45.89,27943,6461=>1190
9.92980991,56.30081683,9.89037661,56.38825081,1,346,10.03,27946,5355=>679
9.90038732,56.59671241,9.92980991,56.30081683,1,177,32.99,27084,5385=>1062
9.91034966,56.15511621,9.15016414,56.4717661,1,307,58.7,22307,6464=>3012
