Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
9.32170212,55.51180511,9.14109107,55.56995085,2,300,13.09,"1130 1204","4295=>669 4295=>4293"
9.32170212,55.51180511,9.30973468,55.61507191,1,356,11.52,1306,4295=>3904
9.32170212,55.51180511,9.08327118,55.6296138,1,311,19.93,1134,5936=>4286
9.99781555,57.24808351,10.38135001,57.32361016,1,70,24.56,14598,2348=>506
9.99781555,57.24808351,10.09226362,57.2849937,1,54,7.01,14525,2348=>2342
9.99781555,57.24808351,10.28792117,57.15748006,3,120,20.19,"14326 14326 14239","2348=>242 2348=>2296 2348=>242"
10.11913347,56.53164726,10.17376224,56.5442071,3,67,3.63,"174 478 1329","6340=>3294 6340=>3294 6340=>3294"
10.11913347,56.53164726,10.14363148,56.67328465,2,5,15.84,"201 1180","6340=>18 6340=>1313"
10.11913347,56.53164726,10.12903027,56.49923012,2,170,3.66,"351 1192","6340=>3301 6340=>779"
10.11913347,56.53164726,10.24204167,56.66137113,2,28,16.29,"452 585","6340=>136 6340=>3262"
10.11913347,56.53164726,10.06216873,56.50341403,1,228,4.7,856,6340=>3300
10.11913347,56.53164726,10.2014359,56.61990065,1,27,11.04,1286,6340=>3266
10.11913347,56.53164726,9.9843203,56.65025328,1,328,15.58,1298,6340=>3246
10.11913347,56.53164726,10.22120378,56.63603356,1,28,13.2,1432,6340=>126
9.93800241,55.79863714,9.68866011,56.1539,1,339,42.49,888,5682=>410
9.93800241,55.79863714,9.3617377,56.71405477,1,341,107.95,968,5682=>3029
9.68866011,56.1539,8.78193285,55.93835342,1,247,61.27,531,6475=>4090
9.68866011,56.1539,9.12705174,55.9459115,1,237,41.89,663,6475=>3837
9.68866011,56.1539,9.61424246,56.94766364,1,357,88.48,1076,5575=>2713
9.68866011,56.1539,9.82537421,56.2802359,2,31,16.41,"1384 1415","5575=>999 5575=>999"
9.68866011,56.1539,9.81101498,56.1519176,1,92,7.59,1358,5577=>3633
9.68866011,56.1539,9.48771565,56.24361699,1,309,15.96,205,5577=>1012
9.68866011,56.1539,9.52098813,56.18420884,1,288,10.93,629,5577=>111
9.68866011,56.1539,9.73159609,56.11245692,1,150,5.33,696,5577=>35
9.68866011,56.1539,9.93314947,56.18447132,1,77,15.53,898,5577=>3518
9.68866011,56.1539,9.7076326,56.07812985,2,172,8.52,"995 1358","5577=>3648 5577=>3651"
9.68866011,56.1539,9.8356371,56.07811135,1,133,12.43,1399,5577=>1150
9.68866011,56.1539,9.99651253,56.09972201,1,107,20.03,1399,5577=>3582
9.68866011,56.1539,9.46495051,56.20785556,1,293,15.11,145,5574=>1021
9.14255855,55.47592324,9.6598159,55.65100588,1,59,37.95,345,5946=>3924
9.14255855,55.47592324,8.42911614,56.36744735,1,336,108.76,1237,5946=>4032
9.14255855,55.47592324,9.41612043,55.75406825,2,29,35.42,"14360 14576","4334=>3882 4334=>3882"
9.14255855,55.47592324,8.9892034,55.50158803,3,286,10.09,"14242 14569 14597","4334=>203 5952=>203 5952=>203"
9.14255855,55.47592324,9.11742998,55.5219207,2,343,5.36,"14050 14799","5952=>4339 5952=>4339"
8.46526917,56.51842152,9.22969026,56.90156343,1,47,63.25,252,371=>2854
8.46526917,56.51842152,8.52895848,56.60646432,3,22,10.55,"1284 1336 1337","5765=>2545 5765=>2547 5765=>2545"
11.52566098,55.50739674,11.17733514,55.60769215,1,297,24.61,72,4764=>1535
11.52566098,55.50739674,11.34973579,55.66575769,2,328,20.82,"121 371","4764=>143 4764=>143"
11.52566098,55.50739674,11.43734295,55.44917406,1,221,8.55,144,4764=>804
11.52566098,55.50739674,11.09581415,55.68344305,1,306,33.39,270,4764=>1464
11.52566098,55.50739674,11.1641187,55.64331162,3,304,27.32,"281 1351 1351","4764=>1532 4764=>1531 4764=>1532"
11.52566098,55.50739674,11.348981,55.402343,1,224,16.16,546,4764=>1634
11.52566098,55.50739674,11.55538777,55.45773482,1,161,5.84,808,4764=>1594
11.52566098,55.50739674,11.59056834,55.53920625,1,49,5.41,840,4764=>1485
11.52566098,55.50739674,11.62154222,55.55514813,1,49,8.05,1063,4764=>848
11.52566098,55.50739674,11.29143588,55.48378264,1,260,15,1304,4764=>1504
11.52566098,55.50739674,11.70788416,55.55549406,1,65,12.67,1308,4764=>1480
11.52566098,55.50739674,11.14059586,55.64646634,1,303,28.75,1351,4764=>1528
10.52468885,55.17876846,10.52600958,55.13564886,7,179,4.8,"62 504 747 811 811 1137 14480","4869=>2043 4869=>2043 4869=>2042 4869=>91 4869=>727 4869=>2043 4869=>727"
10.52468885,55.17876846,10.41947227,55.16426735,1,257,6.88,134,4869=>2065
10.52468885,55.17876846,10.6878531,55.21758178,1,67,11.23,178,4869=>2112
10.52468885,55.17876846,10.30030868,56.55153665,1,355,153.46,178,4869=>3340
10.52468885,55.17876846,10.70372579,55.36192302,1,29,23.34,952,4869=>2129
10.52468885,55.17876846,10.67288794,55.15462415,1,106,9.8,974,4869=>2123
10.52468885,55.17876846,10.60044103,55.21933629,1,47,6.6,1019,4869=>2109
8.95267034,56.14219771,9.05474062,56.1479359,2,84,6.36,"14381 14853","446=>348 446=>348"
8.95267034,56.14219771,8.702898,56.08892904,2,249,16.6,"13922 13922","5811=>4151 5811=>4153"
8.95267034,56.14219771,8.54329883,56.02629287,1,243,28.51,13972,5811=>4169
8.95267034,56.14219771,11.73604851,54.69654826,1,131,238.34,14058,5811=>1839
8.95267034,56.14219771,8.83362676,56.18019001,1,300,8.51,14114,5811=>4065
9.97477036,56.76993809,9.59645434,56.86311316,1,294,25.28,878,6448=>2788
9.97477036,56.76993809,9.242163,56.762627,1,269,44.7,350,6447=>2833
9.97477036,56.76993809,9.88154132,56.76151304,1,261,5.76,14342,2770=>2773
9.97477036,56.76993809,10.01075277,56.88382407,2,10,12.87,"14214 14452","2770=>526 2770=>526"
9.97477036,56.76993809,10.19194129,56.76065659,2,94,13.29,"14057 14057","6445=>2753 6445=>2754"
9.97477036,56.76993809,9.97425461,56.82201514,2,360,5.8,"14656 14656","6445=>1226 6445=>4655"
9.97477036,56.76993809,9.31879937,56.37078665,1,222,59.94,14130,2770=>3075
9.97477036,56.76993809,10.12153428,56.91024466,1,30,17.99,14486,2770=>2726
9.97477036,56.76993809,9.99745597,57.03081204,1,3,29.07,14486,2770=>4661
9.97477036,56.76993809,9.6598159,55.65100588,1,189,126.07,14667,2770=>3923
9.97477036,56.76993809,9.23898132,56.9372919,1,293,48.51,1315,6449=>2852
12.17453892,55.98000388,12.11319873,56.00942603,1,311,5.03,714,4689=>1367
9.82537421,56.2802359,11.46061997,55.72194999,1,121,119.26,318,5354=>1495
