Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
10.02530132,56.41896103,9.99211737,56.4052325,1,233,2.55,10195,5399=>3316
10.68640215,56.30044853,10.09665705,56.49371606,1,301,42.22,10114,5470=>3298
10.58546476,56.35727052,10.68640214,56.30044853,1,135,8.88,10036,5472=>236
9.97718946,56.22214714,10.09929141,56.2666501,1,57,9.03,10201,5522=>3497
9.97718946,56.22214714,10.13314571,56.31072258,1,44,13.79,10201,5522=>3330
9.99825417,56.13968347,8.81115202,57.03933168,2,324,123.79,"20227 20227","5530=>551 5530=>635"
9.99825417,56.13968347,9.95281764,56.11665377,1,228,3.81,10203,5532=>3536
10.07438221,56.10765887,9.95281764,56.11665377,1,278,7.61,10204,5535=>3536
10.05437085,56.00731137,10.20708539,56.05871918,2,59,11.09,"10185 10185","5547=>3548 5547=>3549"
9.6720032,55.26493871,10.60946083,55.46615784,2,69,63.4,"10034 10167","6481=>1922 6481=>1922"
9.65366138,55.88982838,9.62628252,55.93511271,1,341,5.32,10128,5649=>98
9.81157347,55.74439207,8.718767,55.392738,1,241,79.14,10026,5671=>583
9.23259893,55.8468133,9.25779543,55.90628978,1,13,6.81,20222,3828=>3835
9.43858316,55.67283345,9.30973468,55.61507191,2,232,10.34,"20194 20194","5720=>3899 5720=>3910"
9.12743054,55.13081541,9.06844645,55.47082031,1,354,38.03,10079,5991=>4326
9.6598159,55.65100588,9.65802838,55.60220511,1,181,5.43,20182,5735=>3929
8.223473,56.59343256,8.67173572,57.09775074,1,26,62.42,10122,5770=>2455
8.2861537,56.1439275,8.30700823,56.19509868,1,13,5.84,20196,5838=>4136
8.52509871,55.88541826,8.95811773,56.09047433,1,50,35.33,10159,5870=>4082
8.60490123,55.71878903,8.70681512,55.39688553,1,170,36.4,10074,5911=>4346
8.54334446,55.54116407,8.41666096,55.5895359,1,304,9.62,20198,5924=>41
9.050939,55.28936841,9.05689351,55.36810054,1,2,8.77,20200,6406=>960
9.366617,56.165818,9.05474062,56.1479359,1,264,19.44,20234,801=>348
9.366617,56.165818,9.12743054,55.13081541,1,188,116.19,20234,801=>12
8.72609408,55.08563378,8.76125305,55.1559085,1,16,8.14,20236,6415=>1053
