freq,longitude,latitude,story_ids,story_place
6,10.71589465,55.24233713,"4936 4937 4938 4939 4940 4941","4936=>Frørup (322)<br>4937=>Frørup (322)<br>4938=>Frørup (322)<br>4939=>Frørup (322)<br>4940=>Frørup (322)<br>4941=>Frørup (322)"
1,9.05474062,56.1479359,17121,"17121=>Gjellerup (348)"
1,10.43087602,56.45704946,4303,"4303=>Gjesing (351)"
2,8.35734437,56.71842997,"4878 17416","4878=>Gjetrup (353)<br>17416=>Hjælpensbjærg (2533)"
6,8.92627143,55.75784153,"4283 4362 4789 16976 16977 17062","4283=>Grindsted (366)<br>4362=>Grindsted (366)<br>4789=>Grindsted (366)<br>16976=>Grindsted (366)<br>16977=>Grindsted (366)<br>17062=>Grindsted (366)"
2,9.99211737,56.4052325,"16976 16982","16976=>Værum (3316)<br>16982=>Værum (3316)"
5,9.61833913,56.27388691,"4784 4785 17335","4784=>Grønbæk (367)<br>4784=>Alling kloster (3176)<br>4785=>Grønbæk (367)<br>4785=>Alling kloster (3176)<br>17335=>Grønbæk (367)"
10,9.6856841,56.24978537,"4784 17335 17341 4625 4695 4696 4697 4698 17256 17257","4784=>Tvilum skov (3621)<br>17335=>Tvilum (3619)<br>17341=>Tvilum (3619)<br>4625=>Tvilum (3619)<br>4695=>Tvilum (3619)<br>4696=>Tvilum (3619)<br>4697=>Tvilum (3619)<br>4698=>Tvilum (3619)<br>17256=>Tvilum (3619)<br>17257=>Tvilum (3619)"
1,11.38602861,55.4416578,4643,"4643=>Gudum (369)"
3,8.46526917,56.51842152,"4396 4780 4803","4396=>Gudum (371)<br>4780=>Gudum kloster (3977)<br>4803=>Gudum kloster (3977)"
2,10.010862,56.940995,"17138 17164","17138=>Gunderup (376)<br>17164=>Gunderup (376)"
5,8.9961129,56.38726949,"17269 17270 17297 17322","17269=>Haderup (382)<br>17270=>Haderup (382)<br>17297=>Haderup (382)<br>17322=>Haderup (382)<br>17322=>Stavlund (1121)"
2,10.01192636,57.15092785,"4602 4860","4602=>Hammer (395)<br>4860=>Hammer (395)"
2,10.15273583,57.21287001,"4602 17302","4602=>Hellevad (434)<br>17302=>Hellevad (434)"
1,10.10414087,57.19017333,4602,"4602=>Ørum (872)"
1,8.92271094,56.71482529,4475,"4475=>Harre (403)"
1,8.86505426,56.72059777,4475,"4475=>Norup (841)"
1,8.27190085,56.54701561,4248,"4248=>Heldum (433)"
2,8.25956149,56.57005065,"4248 4935","4248=>Tørring (1219)<br>4935=>Tørring (1219)"
1,12.62152375,56.03879502,17302,"17302=>Kronborg Høj og Kvindbjærg Høje (1347)"
9,9.21313241,55.07592424,"4859 4876 17237 17308 17309 17310 17412 4762 4763","4859=>Hellevad (435)<br>4876=>Hellevad (435)<br>17237=>Hellevad (435)<br>17308=>Hellevad (435)<br>17309=>Hellevad (435)<br>17310=>Hellevad (435)<br>17412=>Hellevad (435)<br>4762=>Hellevad Lille-kirke (4495)<br>4763=>Hellevad Lille-kirke (4495)"
8,10.45547016,56.34646653,"4859 4261 4421 4423 4440 4898 4899 4900","4859=>Torsager (1220)<br>4261=>Torsager (1220)<br>4421=>Torsager (1220)<br>4423=>Torsager (1220)<br>4440=>Torsager (1220)<br>4898=>Torsager (1220)<br>4899=>Torsager (1220)<br>4900=>Torsager (1220)"
3,10.29415327,56.57375799,"4859 4262 4858","4859=>Udby (1269)<br>4262=>Udby (1269)<br>4858=>Udby (1269)"
1,8.96530936,54.94760919,4876,"4876=>Rørkjær (4482)"
1,10.16486773,57.26998552,4888,"4888=>Hellum (439)"
5,10.35363066,57.42561052,"4888 17415 4738 17376 17377","4888=>Skjærum (1055)<br>17415=>Skjærum (1055)<br>4738=>Skjærum (1055)<br>17376=>Skjærum (1055)<br>17377=>Skjærum (1055)"
