freq,longitude,latitude
2,10.63684485,56.34493833,"Mårup <br> Skårupgård <br> Nødager <br> Stabrand <br> Tolstrupgård <br> Nødager ved Kolind"
3,8.76125305,55.1559085,"Husum <br> Skjærbæk <br> Skjærbækgård <br> Husum huse <br> Skjærbæk Sønderjyllan <br> Skjærbæk Sønderjylland"
2,8.73018489,55.19464609,Brøns
2,9.75427647,56.4540764,"Skjern <br> Karmark <br> Løvskal <br> Løvskal skov <br> Skjern bro <br> Tindbæk hestehave <br> Tindbæk Skjern <br> Tindbæk ved Skjærn"
1,9.92980991,56.30081683,"Helstrup <br> Skjød <br> Helstrup ved Randers"
3,10.50131206,56.47736864,"Nørager <br> Skovgård <br> Tustrup <br> Nøragergård <br> Nørager Sønderhald herred"
5,8.63217387,55.46388899,"Allerup <br> Sneumgård <br> Krogsgård <br> Sneum <br> Terpager <br> Allerup ved Esbjærg <br> Sneum ved Tjæreborg <br> Sneum ved Tjæreborg"
1,8.18259745,56.1297722,"Søgård <br> Nysogn <br> Holmsland"
1,10.13675969,56.8107845,"Korup <br> Solbjærg"
2,10.11611215,56.82866129,"Bælum <br> Lille-Brøndum <br> Smidie <br> Bælum <br> Smidie Himmerland"
2,10.19194129,56.76065659,"Skelum <br> Veddum"
1,9.81387091,56.77518886,"Rold skov <br> Hofmandsdam <br> Mylenberg <br> Rold"
1,8.81679207,55.06013901,"Svendstrup <br> Brede <br> Bredebro <br> Harris <br> Sønder-Vollum <br> Vollum"
6,9.84559872,56.01132805,"Tåning <br> Gl. Havreballe <br> Havreballe <br> Horndrup <br> Lille-Tåning <br> Mårholm <br> Snedtrup præstegård <br> Sortholm. Tåning <br> Horndrupskov Tåning <br> Lille-Tåning Skanderborg <br> Snedtrup ved Skanderborg <br> Tåning ved Skanderborg"
3,10.11557169,57.38471485,"Boller  <br> Sjørup sø <br> Stagsted <br> Svendstrup <br> Tårs <br> Barsholt <br> Hvidstedgård <br> Klarup hede <br> Li <br> Sæsing <br> Sørup sø <br> Tårs bakker <br> Tårs hede <br> Tidemandsholm <br> Vugdrup <br> Hovstrup  <br> Barholdt Vendsyssel <br> Barholt Vendsyssel <br> Barsholt Vendsyssel <br> Dals Møll"
4,10.29659671,57.40928505,"Lendum <br> Lengsholm <br> Hedenshus Lendum <br> Lendum <br> Lendum Sindal <br> Lendum Vendsyssel <br> Lendum ved Frederikshavn <br> Løt Lendum Vendsyssel <br> Stensbæk"
1,10.03168556,56.77982117,"Tisted <br> Lendrup sø <br> Tisted fjord <br> Tisted"
2,9.90701839,57.30294273,"Linderup <br> Tolstrup <br> Tømmerby <br> Hjermitslevgård <br> Øster-Hjermitslev <br> Slotte <br> Linderup Brønderslev <br> Linderup Tolstrup s Vendsyssel <br> Linderup Tolstrup Vendsyssel <br> Linderup Vendsyssel <br> Tolstrup ved Brønderslev <br> Tømmerby Vendsyssel"
1,9.6615436,55.98937886,Tønning
3,10.32289645,57.34965454,"Hejselt  <br> Højstrup <br> Torslev <br> Dake <br> Fladbirk <br> Hesselt <br> Ormholt <br> Skavange <br> Søheden Vendsyssel"
1,10.16486773,57.26998552,"Hellum <br> Vangeskrog Hellum Vendsyssel"
1,10.13374931,56.09126859,Tranbjærg
2,8.5822951,55.46497798,"Trasborg <br> Roborghus <br> Tjæreborg <br> Tjæreborg ved Esbjærg"
1,8.6812699,57.05416077,"Nørby <br> Tved"
1,9.78428526,56.63226828,"Hobro <br> Hostrup <br> Tvingstrup <br> Heggedal"
1,10.00194886,55.89344365,"Ås <br> Toftum <br> Tyrrestrup <br> Bringsted <br> Søvind <br> Torupvolde <br> Vorsø <br> Vorsø Kalv <br> Ås Tvingstrup <br> Ås ved Horsens <br> Ås ved Tvingstrup"
